+---------------+------------------------------------------------+------------+-----------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| SCOPE         | NAME                                           | FILESIZE   | ADLER32   | RSE: REPLICA                                                                                                                                                                              |
|---------------+------------------------------------------------+------------+-----------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000001.root | 175.853 MB | e7d9b975  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/3c/19/user.xiaoning.21938947.Akt4HIJets._000001.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000002.root | 176.126 MB | 4859cfd6  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/85/e8/user.xiaoning.21938947.Akt4HIJets._000002.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000003.root | 176.093 MB | 9cf9f6d6  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/a8/78/user.xiaoning.21938947.Akt4HIJets._000003.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000004.root | 175.769 MB | c39717fd  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/5e/75/user.xiaoning.21938947.Akt4HIJets._000004.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000005.root | 175.502 MB | b0d4d119  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/ab/b2/user.xiaoning.21938947.Akt4HIJets._000005.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000006.root | 176.320 MB | e5c9096f  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/f6/1a/user.xiaoning.21938947.Akt4HIJets._000006.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000007.root | 175.925 MB | ff3e6a30  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/3c/99/user.xiaoning.21938947.Akt4HIJets._000007.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000008.root | 175.997 MB | 4b87dbe4  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/17/c0/user.xiaoning.21938947.Akt4HIJets._000008.root |
| user.xiaoning | user.xiaoning.21938947.Akt4HIJets._000009.root | 176.781 MB | 749fbdcd  | BNL-OSG2_LOCALGROUPDISK: srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/user/xiaoning/ca/04/user.xiaoning.21938947.Akt4HIJets._000009.root |
